          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.1

  M     0.130 (0.0579)    0.231  0.151 (0.0192)   -0.096  0.377 (0.0121)
  N     0.109 (0.0353)    0.172  0.094 (0.0106)   -0.031  0.234 (0.0061)
  Rc    0.858 (0.0298)    0.788 -0.105 (0.0343)    1.015 -0.262 (0.0393)
  Ic    0.682 (0.0521)    0.746  0.096 (0.0308)    0.538  0.240 (0.0262)
 230    0.970 (0.0175)    1.013  0.064 (0.0039)    0.873  0.161 (0.0069)
 250    0.868 (0.0676)    1.019  0.226 (0.0041)    0.528  0.566 (0.0150)
 270    0.768 (0.1050)    0.988  0.330 (0.0053)    0.272  0.826 (0.0113)
 290    0.710 (0.1192)    0.950  0.361 (0.0135)    0.168  0.902 (0.0046)
 310    0.675 (0.1113)    0.891  0.325 (0.0194)    0.188  0.811 (0.0037)
 330    0.694 (0.0835)    0.843  0.224 (0.0222)    0.358  0.560 (0.0115)
 TyB    1.033 (0.0848)    0.807 -0.339 (0.0376)    1.541 -0.847 (0.0537)
 TyV    0.988 (0.0632)    0.818 -0.255 (0.0339)    1.370 -0.636 (0.0461)
 HIP    0.938 (0.0496)    0.803 -0.203 (0.0348)    1.243 -0.508 (0.0445)
 858    0.642 (0.0586)    0.708  0.098 (0.0381)    0.496  0.244 (0.0335)


          Teff = 3500 K,  log g = 2.0,  [M/H] = +0.1

 bolo   0.455 (0.0721)    0.586  0.196 (0.0193)    0.160  0.491 (0.0098)
  u     0.791 (0.0410)    0.831  0.060 (0.0276)    0.702  0.149 (0.0248)
  v     0.963 (0.0614)    0.792 -0.257 (0.0370)    1.349 -0.642 (0.0491)
  b     1.140 (0.1235)    0.824 -0.473 (0.0399)    1.849 -1.183 (0.0623)
  y     0.988 (0.0610)    0.824 -0.246 (0.0324)    1.356 -0.615 (0.0441)
  U     0.828 (0.0271)    0.818 -0.014 (0.0307)    0.849 -0.036 (0.0314)
  B     1.047 (0.0868)    0.817 -0.345 (0.0374)    1.565 -0.862 (0.0537)
  V     0.969 (0.0561)    0.817 -0.228 (0.0326)    1.310 -0.569 (0.0434)
  R     0.779 (0.0297)    0.763 -0.024 (0.0345)    0.816 -0.061 (0.0356)
  I     0.603 (0.0633)    0.701  0.147 (0.0273)    0.382  0.367 (0.0203)
  J     0.458 (0.0648)    0.575  0.176 (0.0184)    0.194  0.440 (0.0101)
  K     0.316 (0.1005)    0.514  0.297 (0.0161)   -0.129  0.741 (0.0019)
  L     0.232 (0.0703)    0.368  0.204 (0.0132)   -0.073  0.509 (0.0035)
  M     0.125 (0.0543)    0.220  0.142 (0.0178)   -0.088  0.355 (0.0110)
  N     0.106 (0.0362)    0.170  0.097 (0.0107)   -0.039  0.241 (0.0061)
  Rc    0.847 (0.0297)    0.779 -0.102 (0.0350)    0.999 -0.254 (0.0399)
  Ic    0.676 (0.0525)    0.741  0.098 (0.0307)    0.529  0.244 (0.0260)
 230    0.939 (0.0341)    1.020  0.122 (0.0057)    0.757  0.304 (0.0115)
 250    0.834 (0.0820)    1.012  0.268 (0.0020)    0.431  0.670 (0.0146)
 270    0.749 (0.1086)    0.972  0.335 (0.0090)    0.247  0.837 (0.0078)
 290    0.706 (0.1151)    0.935  0.343 (0.0159)    0.191  0.858 (0.0017)
 310    0.692 (0.1014)    0.888  0.293 (0.0190)    0.253  0.732 (0.0049)
 330    0.734 (0.0669)    0.843  0.164 (0.0234)    0.488  0.409 (0.0157)
 TyB    1.034 (0.0807)    0.818 -0.323 (0.0364)    1.519 -0.809 (0.0517)
 TyV    0.983 (0.0618)    0.816 -0.250 (0.0338)    1.358 -0.625 (0.0458)
 HIP    0.934 (0.0490)    0.799 -0.201 (0.0350)    1.235 -0.503 (0.0446)
 858    0.628 (0.0599)    0.695  0.100 (0.0389)    0.477  0.251 (0.0340)


          Teff = 3500 K,  log g = 2.5,  [M/H] = +0.1

 bolo   0.448 (0.0739)    0.583  0.202 (0.0194)    0.145  0.505 (0.0097)
  u     0.819 (0.0333)    0.841  0.033 (0.0266)    0.769  0.083 (0.0250)
  v     0.963 (0.0547)    0.810 -0.230 (0.0349)    1.308 -0.575 (0.0457)
  b     1.140 (0.1221)    0.828 -0.467 (0.0389)    1.841 -1.168 (0.0610)
  y     0.981 (0.0586)    0.824 -0.237 (0.0317)    1.337 -0.592 (0.0430)
  U     0.841 (0.0251)    0.829 -0.017 (0.0291)    0.867 -0.043 (0.0299)
  B     1.041 (0.0806)    0.827 -0.321 (0.0354)    1.523 -0.804 (0.0506)
  V     0.962 (0.0539)    0.816 -0.219 (0.0321)    1.291 -0.549 (0.0426)
  R     0.766 (0.0305)    0.756 -0.015 (0.0341)    0.789 -0.039 (0.0348)
  I     0.600 (0.0640)    0.700  0.151 (0.0266)    0.373  0.378 (0.0193)
  J     0.453 (0.0683)    0.577  0.186 (0.0192)    0.175  0.464 (0.0104)
  K     0.314 (0.0997)    0.510  0.294 (0.0160)   -0.128  0.736 (0.0020)
  L     0.230 (0.0702)    0.365  0.203 (0.0137)   -0.074  0.506 (0.0040)
  M     0.128 (0.0503)    0.216  0.132 (0.0160)   -0.071  0.331 (0.0097)
  N     0.105 (0.0376)    0.172  0.101 (0.0110)   -0.046  0.251 (0.0062)
  Rc    0.834 (0.0288)    0.771 -0.094 (0.0349)    0.975 -0.235 (0.0395)
  Ic    0.669 (0.0525)    0.736  0.100 (0.0299)    0.519  0.251 (0.0250)
 230    0.904 (0.0522)    1.025  0.181 (0.0063)    0.633  0.452 (0.0150)
 250    0.804 (0.0924)    1.001  0.295 (0.0028)    0.362  0.737 (0.0124)
 270    0.740 (0.1070)    0.956  0.323 (0.0123)    0.255  0.809 (0.0040)
 290    0.713 (0.1064)    0.922  0.313 (0.0170)    0.243  0.783 (0.0020)
 310    0.719 (0.0888)    0.888  0.253 (0.0178)    0.338  0.634 (0.0056)
 330    0.781 (0.0492)    0.848  0.100 (0.0240)    0.630  0.251 (0.0193)
 TyB    1.028 (0.0736)    0.831 -0.296 (0.0342)    1.473 -0.740 (0.0481)
 TyV    0.975 (0.0589)    0.815 -0.239 (0.0331)    1.333 -0.598 (0.0445)
 HIP    0.926 (0.0467)    0.798 -0.192 (0.0344)    1.214 -0.481 (0.0436)
 858    0.613 (0.0605)    0.682  0.104 (0.0383)    0.456  0.261 (0.0333)


          Teff = 3500 K,  log g = 3.0,  [M/H] = +0.1

 bolo   0.438 (0.0765)    0.579  0.210 (0.0195)    0.123  0.526 (0.0094)
  u     0.842 (0.0270)    0.853  0.017 (0.0240)    0.816  0.043 (0.0232)
  v     0.948 (0.0411)    0.832 -0.175 (0.0303)    1.210 -0.437 (0.0385)
  b     1.118 (0.1096)    0.839 -0.419 (0.0347)    1.746 -1.047 (0.0545)
  y     0.960 (0.0493)    0.827 -0.200 (0.0287)    1.260 -0.501 (0.0383)
  U     0.846 (0.0241)    0.842 -0.005 (0.0258)    0.853 -0.012 (0.0261)
  B     1.017 (0.0663)    0.840 -0.266 (0.0309)    1.416 -0.664 (0.0435)
  V     0.941 (0.0454)    0.817 -0.186 (0.0292)    1.219 -0.464 (0.0381)
  R     0.750 (0.0303)    0.749 -0.001 (0.0316)    0.752 -0.003 (0.0317)
  I     0.592 (0.0651)    0.699  0.160 (0.0245)    0.351  0.401 (0.0168)
  J     0.442 (0.0743)    0.578  0.204 (0.0196)    0.135  0.511 (0.0099)
  K     0.307 (0.0990)    0.501  0.290 (0.0169)   -0.128  0.726 (0.0030)
  L     0.223 (0.0712)    0.359  0.204 (0.0147)   -0.082  0.509 (0.0049)
  M     0.137 (0.0481)    0.223  0.129 (0.0142)   -0.057  0.323 (0.0080)
  N     0.104 (0.0393)    0.175  0.106 (0.0114)   -0.054  0.264 (0.0063)
  Rc    0.816 (0.0260)    0.765 -0.076 (0.0325)    0.929 -0.189 (0.0361)
  Ic    0.659 (0.0519)    0.730  0.106 (0.0274)    0.500  0.265 (0.0223)
 230    0.863 (0.0702)    1.021  0.237 (0.0054)    0.508  0.592 (0.0168)
 250    0.775 (0.1007)    0.985  0.314 (0.0065)    0.305  0.785 (0.0095)
 270    0.734 (0.1035)    0.938  0.306 (0.0153)    0.274  0.766 (0.0017)
 290    0.722 (0.0972)    0.910  0.282 (0.0177)    0.299  0.705 (0.0041)
 310    0.744 (0.0761)    0.886  0.213 (0.0170)    0.425  0.532 (0.0067)
 330    0.826 (0.0335)    0.857  0.047 (0.0230)    0.756  0.117 (0.0208)
 TyB    1.007 (0.0588)    0.848 -0.238 (0.0294)    1.364 -0.596 (0.0407)
 TyV    0.952 (0.0494)    0.818 -0.202 (0.0301)    1.255 -0.504 (0.0397)
 HIP    0.906 (0.0393)    0.798 -0.161 (0.0314)    1.148 -0.404 (0.0391)
 858    0.599 (0.0574)    0.669  0.104 (0.0348)    0.443  0.260 (0.0298)


          Teff = 3500 K,  log g = 3.5,  [M/H] = +0.1

 bolo   0.399 (0.0828)    0.553  0.231 (0.0201)    0.053  0.577 (0.0090)
  u     0.824 (0.0327)    0.868  0.066 (0.0166)    0.725  0.165 (0.0135)
  v     0.846 (0.0237)    0.864  0.027 (0.0182)    0.806  0.067 (0.0169)
  b     0.993 (0.0437)    0.879 -0.170 (0.0183)    1.248 -0.426 (0.0265)
  y     0.865 (0.0140)    0.845 -0.029 (0.0176)    0.908 -0.073 (0.0190)
  U     0.801 (0.0393)    0.859  0.087 (0.0174)    0.670  0.218 (0.0132)
  B     0.903 (0.0143)    0.871 -0.049 (0.0178)    0.977 -0.123 (0.0201)
  V     0.851 (0.0147)    0.835 -0.024 (0.0182)    0.887 -0.060 (0.0193)
  R     0.702 (0.0396)    0.750  0.072 (0.0237)    0.593  0.181 (0.0203)
  I     0.543 (0.0797)    0.690  0.220 (0.0205)    0.214  0.550 (0.0099)
  J     0.384 (0.0896)    0.551  0.250 (0.0217)    0.009  0.625 (0.0097)
  K     0.274 (0.0943)    0.454  0.270 (0.0193)   -0.131  0.675 (0.0063)
  L     0.194 (0.0697)    0.324  0.194 (0.0167)   -0.097  0.486 (0.0074)
  M     0.138 (0.0496)    0.230  0.137 (0.0128)   -0.067  0.343 (0.0063)
  N     0.097 (0.0418)    0.172  0.112 (0.0119)   -0.072  0.281 (0.0065)
  Rc    0.759 (0.0261)    0.772  0.019 (0.0232)    0.731  0.048 (0.0223)
  Ic    0.614 (0.0637)    0.723  0.164 (0.0214)    0.368  0.410 (0.0136)
 230    0.808 (0.0905)    1.007  0.298 (0.0038)    0.361  0.746 (0.0179)
 250    0.730 (0.1138)    0.962  0.348 (0.0109)    0.208  0.869 (0.0069)
 270    0.706 (0.1071)    0.912  0.310 (0.0195)    0.241  0.774 (0.0047)
 290    0.707 (0.0946)    0.885  0.267 (0.0206)    0.306  0.669 (0.0077)
 310    0.745 (0.0701)    0.874  0.194 (0.0171)    0.455  0.484 (0.0077)
 330    0.828 (0.0333)    0.873  0.068 (0.0164)    0.725  0.171 (0.0132)
 TyB    0.891 (0.0134)    0.879 -0.019 (0.0168)    0.920 -0.048 (0.0177)
 TyV    0.859 (0.0148)    0.837 -0.034 (0.0186)    0.910 -0.085 (0.0203)
 HIP    0.823 (0.0177)    0.813 -0.016 (0.0206)    0.847 -0.040 (0.0214)
 858    0.580 (0.0563)    0.665  0.127 (0.0264)    0.390  0.317 (0.0204)


          Teff = 3500 K,  log g = 4.0,  [M/H] = +0.1

 bolo   0.335 (0.0934)    0.510  0.263 (0.0212)   -0.060  0.659 (0.0086)
  u     0.786 (0.0468)    0.877  0.136 (0.0094)    0.583  0.339 (0.0031)
  v     0.727 (0.0764)    0.880  0.231 (0.0090)    0.380  0.577 (0.0023)
  b     0.825 (0.0417)    0.913  0.132 (0.0036)    0.627  0.329 (0.0036)
  y     0.738 (0.0593)    0.859  0.182 (0.0073)    0.465  0.455 (0.0027)
  U     0.742 (0.0625)    0.866  0.186 (0.0099)    0.464  0.464 (0.0014)
  B     0.761 (0.0628)    0.889  0.192 (0.0069)    0.473  0.480 (0.0025)
