          Teff = 3500 K,  log g = 0.0,  [M/H] = -2.5

 230    1.161 (0.1204)    0.898 -0.395 (0.0026)    1.753 -0.987 (0.0214)
 250    1.002 (0.0658)    0.854 -0.222 (0.0038)    1.335 -0.555 (0.0123)
 270    0.928 (0.0619)    0.777 -0.227 (0.0117)    1.269 -0.568 (0.0214)
 290    0.854 (0.0452)    0.741 -0.170 (0.0114)    1.110 -0.426 (0.0188)
 310    0.804 (0.0431)    0.698 -0.158 (0.0092)    1.040 -0.394 (0.0165)
 330    0.753 (0.0320)    0.676 -0.116 (0.0063)    0.927 -0.289 (0.0117)
 TyB    0.697 (0.0081)    0.720  0.033 (0.0068)    0.647  0.083 (0.0083)
 TyV    0.573 (0.0669)    0.721  0.222 (0.0060)    0.241  0.555 (0.0162)
 HIP    0.527 (0.0827)    0.702  0.262 (0.0039)    0.135  0.654 (0.0112)
 858    0.352 (0.1279)    0.595  0.364 (0.0256)   -0.195  0.911 (0.0084)


          Teff = 3500 K,  log g = 2.5,  [M/H] = -2.5

 bolo   0.252 (0.1120)    0.460  0.313 (0.0262)   -0.218  0.782 (0.0111)
  u     0.727 (0.0096)    0.718 -0.013 (0.0065)    0.746 -0.033 (0.0060)
  v     0.680 (0.0272)    0.750  0.105 (0.0113)    0.522  0.263 (0.0164)
  b     0.590 (0.0654)    0.743  0.229 (0.0134)    0.247  0.573 (0.0244)
  y     0.498 (0.1053)    0.724  0.339 (0.0068)   -0.010  0.847 (0.0200)
  U     0.705 (0.0092)    0.731  0.039 (0.0091)    0.646  0.099 (0.0109)
  B     0.609 (0.0590)    0.747  0.208 (0.0119)    0.297  0.520 (0.0219)
  V     0.491 (0.1069)    0.718  0.340 (0.0058)   -0.020  0.851 (0.0175)
  R     0.385 (0.1349)    0.650  0.398 (0.0198)   -0.212  0.994 (0.0055)
  I     0.308 (0.1365)    0.565  0.386 (0.0286)   -0.271  0.965 (0.0104)
  J     0.227 (0.1192)    0.443  0.324 (0.0323)   -0.258  0.809 (0.0168)
  K     0.166 (0.1014)    0.347  0.271 (0.0297)   -0.241  0.679 (0.0167)
  L     0.111 (0.0714)    0.236  0.187 (0.0233)   -0.169  0.467 (0.0144)
  M     0.114 (0.0680)    0.236  0.184 (0.0190)   -0.162  0.460 (0.0102)
  N     0.070 (0.0474)    0.153  0.125 (0.0146)   -0.117  0.312 (0.0086)
  Rc    0.406 (0.1311)    0.668  0.392 (0.0162)   -0.182  0.981 (0.0072)
  Ic    0.337 (0.1397)    0.604  0.400 (0.0265)   -0.263  1.001 (0.0082)
 230    1.128 (0.0968)    0.916 -0.318 (0.0019)    1.606 -0.795 (0.0156)
 250    1.013 (0.0697)    0.845 -0.252 (0.0111)    1.390 -0.629 (0.0215)
 270    0.953 (0.0731)    0.773 -0.270 (0.0158)    1.358 -0.676 (0.0278)
 290    0.860 (0.0456)    0.748 -0.168 (0.0103)    1.113 -0.420 (0.0179)
 310    0.804 (0.0372)    0.721 -0.126 (0.0034)    0.993 -0.314 (0.0093)
 330    0.744 (0.0203)    0.703 -0.061 (0.0021)    0.836 -0.153 (0.0022)
 TyB    0.640 (0.0447)    0.749  0.164 (0.0131)    0.394  0.410 (0.0210)
 TyV    0.506 (0.1014)    0.723  0.326 (0.0057)    0.016  0.816 (0.0186)
 HIP    0.465 (0.1117)    0.697  0.347 (0.0076)   -0.056  0.868 (0.0122)
 858    0.311 (0.1386)    0.572  0.392 (0.0292)   -0.277  0.979 (0.0107)


          Teff = 3500 K,  log g = 3.0,  [M/H] = -2.5

 bolo   0.247 (0.1203)    0.473  0.339 (0.0257)   -0.262  0.848 (0.0097)
  u     0.730 (0.0090)    0.743  0.019 (0.0122)    0.702  0.048 (0.0131)
  v     0.672 (0.0411)    0.775  0.156 (0.0150)    0.438  0.389 (0.0224)
  b     0.565 (0.0889)    0.769  0.305 (0.0160)    0.107  0.764 (0.0304)
  y     0.476 (0.1244)    0.740  0.397 (0.0084)   -0.119  0.991 (0.0223)
  U     0.706 (0.0169)    0.754  0.072 (0.0135)    0.599  0.179 (0.0168)
  B     0.591 (0.0774)    0.771  0.269 (0.0143)    0.188  0.673 (0.0271)
  V     0.469 (0.1246)    0.731  0.393 (0.0078)   -0.121  0.984 (0.0193)
  R     0.368 (0.1477)    0.659  0.436 (0.0207)   -0.286  1.091 (0.0080)
  I     0.297 (0.1454)    0.574  0.415 (0.0276)   -0.326  1.038 (0.0092)
  J     0.217 (0.1261)    0.446  0.344 (0.0327)   -0.299  0.859 (0.0162)
  K     0.176 (0.1032)    0.367  0.287 (0.0237)   -0.255  0.718 (0.0101)
  L     0.114 (0.0788)    0.254  0.209 (0.0232)   -0.200  0.524 (0.0131)
  M     0.114 (0.0694)    0.242  0.191 (0.0171)   -0.173  0.478 (0.0079)
  N     0.072 (0.0504)    0.163  0.137 (0.0130)   -0.134  0.342 (0.0065)
  Rc    0.388 (0.1455)    0.678  0.435 (0.0179)   -0.264  1.087 (0.0097)
  Ic    0.325 (0.1496)    0.613  0.432 (0.0259)   -0.323  1.080 (0.0081)
 230    1.077 (0.0646)    0.937 -0.211 (0.0046)    1.394 -0.528 (0.0083)
 250    0.999 (0.0608)    0.844 -0.233 (0.0163)    1.348 -0.582 (0.0259)
 270    0.970 (0.0816)    0.767 -0.304 (0.0201)    1.427 -0.761 (0.0340)
 290    0.866 (0.0479)    0.748 -0.178 (0.0127)    1.133 -0.444 (0.0209)
 310    0.819 (0.0393)    0.735 -0.125 (0.0026)    1.006 -0.312 (0.0069)
 330    0.749 (0.0167)    0.727 -0.034 (0.0079)    0.800 -0.085 (0.0065)
