          Teff = 3500 K,  log g = 0.0,  [M/H] = -3.0

 330    0.733 (0.0192)    0.697 -0.055 (0.0033)    0.815 -0.136 (0.0026)
 TyB    0.629 (0.0516)    0.755  0.189 (0.0144)    0.345  0.473 (0.0236)
 TyV    0.486 (0.1097)    0.723  0.356 (0.0067)   -0.047  0.889 (0.0216)
 HIP    0.447 (0.1185)    0.696  0.372 (0.0067)   -0.111  0.931 (0.0157)
 858    0.300 (0.1393)    0.567  0.401 (0.0254)   -0.300  1.001 (0.0075)


          Teff = 3500 K,  log g = 4.0,  [M/H] = -3.0

 bolo   0.270 (0.1001)    0.468  0.297 (0.0142)   -0.175  0.741 (0.0027)
  u     0.759 (0.0161)    0.741 -0.027 (0.0097)    0.799 -0.067 (0.0085)
  v     0.687 (0.0331)    0.772  0.127 (0.0117)    0.497  0.317 (0.0178)
  b     0.587 (0.0787)    0.771  0.276 (0.0164)    0.172  0.691 (0.0296)
  y     0.498 (0.1142)    0.746  0.371 (0.0077)   -0.059  0.928 (0.0234)
  U     0.742 (0.0082)    0.755  0.019 (0.0111)    0.714  0.048 (0.0120)
  B     0.609 (0.0678)    0.768  0.239 (0.0134)    0.250  0.598 (0.0249)
  V     0.487 (0.1154)    0.734  0.371 (0.0060)   -0.070  0.927 (0.0204)
  R     0.385 (0.1374)    0.662  0.415 (0.0148)   -0.237  1.038 (0.0093)
  I     0.313 (0.1365)    0.578  0.399 (0.0217)   -0.285  0.997 (0.0055)
  J     0.238 (0.1182)    0.464  0.338 (0.0225)   -0.269  0.846 (0.0069)
  K     0.142 (0.0300)    0.196  0.081 (0.0104)    0.021  0.203 (0.0069)
  L     0.122 (0.0289)    0.182  0.090 (0.0043)   -0.013  0.225 (0.0028)
  M     0.100 (0.0284)    0.152  0.078 (0.0090)   -0.017  0.195 (0.0056)
  N     0.089 (0.0295)    0.150  0.092 (0.0028)   -0.049  0.229 (0.0023)
  Rc    0.406 (0.1354)    0.682  0.414 (0.0124)   -0.215  1.035 (0.0118)
  Ic    0.341 (0.1399)    0.616  0.413 (0.0201)   -0.279  1.032 (0.0058)
 230    1.007 (0.0677)    0.826 -0.272 (0.0259)    1.415 -0.679 (0.0379)
 250    0.925 (0.0605)    0.763 -0.244 (0.0262)    1.292 -0.610 (0.0374)
 270    0.897 (0.0753)    0.709 -0.282 (0.0212)    1.320 -0.705 (0.0345)
 290    0.869 (0.0677)    0.705 -0.246 (0.0149)    1.238 -0.615 (0.0265)
 310    0.806 (0.0423)    0.713 -0.139 (0.0028)    1.015 -0.348 (0.0091)
 330    0.751 (0.0220)    0.711 -0.059 (0.0049)    0.840 -0.148 (0.0032)
 TyB    0.646 (0.0524)    0.773  0.192 (0.0143)    0.358  0.479 (0.0235)
 TyV    0.501 (0.1102)    0.739  0.357 (0.0063)   -0.035  0.894 (0.0214)
 HIP    0.463 (0.1186)    0.713  0.374 (0.0060)   -0.099  0.936 (0.0166)
 858    0.316 (0.1373)    0.584  0.401 (0.0217)   -0.286  1.003 (0.0054)


          Teff = 3750 K,  log g = 0.0,  [M/H] = -3.0

 bolo   0.404 (0.0807)    0.565  0.241 (0.0112)    0.043  0.603 (0.0006)
  u     0.643 (0.0106)    0.665  0.032 (0.0011)    0.595  0.080 (0.0006)
  v     0.654 (0.0053)    0.653 -0.002 (0.0059)    0.657 -0.005 (0.0060)
  b     0.678 (0.0155)    0.633 -0.068 (0.0117)    0.781 -0.171 (0.0148)
  y     0.709 (0.0284)    0.633 -0.114 (0.0127)    0.879 -0.285 (0.0180)
  U     0.647 (0.0100)    0.665  0.026 (0.0026)    0.608  0.065 (0.0015)
  B     0.678 (0.0136)    0.638 -0.061 (0.0108)    0.769 -0.151 (0.0135)
  V     0.703 (0.0246)    0.638 -0.098 (0.0109)    0.850 -0.245 (0.0155)
  R     0.636 (0.0149)    0.670  0.052 (0.0017)    0.558  0.129 (0.0035)
  I     0.528 (0.0627)    0.668  0.210 (0.0037)    0.212  0.526 (0.0137)
  J     0.397 (0.1002)    0.601  0.306 (0.0094)   -0.062  0.765 (0.0062)
  K     0.247 (0.1084)    0.448  0.302 (0.0270)   -0.205  0.754 (0.0126)
  L     0.174 (0.0807)    0.320  0.218 (0.0226)   -0.153  0.545 (0.0121)
  M     0.160 (0.0671)    0.286  0.189 (0.0151)   -0.124  0.473 (0.0060)
  N     0.107 (0.0456)    0.196  0.134 (0.0079)   -0.094  0.334 (0.0017)
  Rc    0.660 (0.0029)    0.664  0.005 (0.0021)    0.653  0.013 (0.0019)
  Ic    0.578 (0.0433)    0.679  0.152 (0.0056)    0.351  0.379 (0.0127)
 230    1.164 (0.1853)    0.724 -0.660 (0.0295)    2.153 -1.649 (0.0608)
 250    0.972 (0.0996)    0.745 -0.340 (0.0092)    1.483 -0.851 (0.0256)
 270    0.822 (0.0386)    0.741 -0.121 (0.0020)    1.004 -0.303 (0.0046)
 290    0.740 (0.0128)    0.716 -0.037 (0.0022)    0.795 -0.091 (0.0008)
 310    0.685 (0.0006)    0.687  0.003 (0.0008)    0.681  0.007 (0.0009)
 330    0.650 (0.0082)    0.669  0.029 (0.0010)    0.607  0.072 (0.0023)
 TyB    0.662 (0.0062)    0.645 -0.026 (0.0082)    0.702 -0.066 (0.0094)
 TyV    0.702 (0.0242)    0.637 -0.097 (0.0112)    0.848 -0.243 (0.0158)
 HIP    0.675 (0.0082)    0.653 -0.033 (0.0055)    0.725 -0.083 (0.0071)
 858    0.533 (0.0625)    0.674  0.211 (0.0045)    0.216  0.528 (0.0146)


          Teff = 3750 K,  log g = 0.5,  [M/H] = -3.0

 bolo   0.402 (0.0804)    0.564  0.242 (0.0106)    0.039  0.605 (0.0012)
  u     0.647 (0.0089)    0.660  0.019 (0.0038)    0.619  0.048 (0.0030)
  v     0.691 (0.0171)    0.640 -0.076 (0.0130)    0.806 -0.191 (0.0164)
  b     0.728 (0.0389)    0.624 -0.157 (0.0171)    0.964 -0.392 (0.0243)
  y     0.736 (0.0370)    0.645 -0.136 (0.0097)    0.939 -0.339 (0.0162)
  U     0.662 (0.0052)    0.655 -0.011 (0.0072)    0.678 -0.026 (0.0077)
  B     0.722 (0.0336)    0.631 -0.136 (0.0153)    0.926 -0.341 (0.0217)
  V     0.727 (0.0314)    0.651 -0.114 (0.0079)    0.898 -0.285 (0.0134)
  R     0.630 (0.0221)    0.685  0.083 (0.0054)    0.506  0.207 (0.0090)
  I     0.516 (0.0684)    0.670  0.230 (0.0043)    0.171  0.576 (0.0152)
  J     0.389 (0.1002)    0.594  0.309 (0.0083)   -0.074  0.772 (0.0071)
  K     0.237 (0.1086)    0.438  0.301 (0.0275)   -0.215  0.754 (0.0130)
  L     0.172 (0.0823)    0.321  0.224 (0.0220)   -0.164  0.559 (0.0113)
  M     0.159 (0.0637)    0.281  0.183 (0.0127)   -0.115  0.456 (0.0040)
  N     0.111 (0.0413)    0.193  0.124 (0.0062)   -0.074  0.309 (0.0012)
